CountryName,Year,Week,D_0_14,D_15_64,D_64m,D_65_74,D_75_84,D_85p,D_65p,D_Total,P_0_14,P_15_64,P_64m,P_65_74,P_75_84,P_85p,P_Total,AveBaselineDeathRate17_19_0_14,ExpBaselineDeaths2020_0_14,ExtraDeathsOverBaseline_0_14,AveBaselineDeathRate17_19_15_64,ExpBaselineDeaths2020_15_64,ExtraDeathsOverBaseline_15_64,ExpBaselineDeaths2020_64m,ExtraDeathsOverBaseline_64m,AveBaselineDeathRate17_19_65_74,ExpBaselineDeaths2020_65_74,ExtraDeathsOverBaseline_65_74,AveBaselineDeathRate17_19_75_84,ExpBaselineDeaths2020_75_84,ExtraDeathsOverBaseline_75_84,AveBaselineDeathRate17_19_85p,ExpBaselineDeaths2020_85p,ExtraDeathsOverBaseline_85p,ExpBaselineDeaths2020_65p,ExtraDeathsOverBaseline_65p,AveBaselineDeathRate17_19_Total,ExpBaselineDeaths2020_Total,ExtraDeathsOverBaseline_Total
Austria,2020,38,6,218,224,253,455,643,1351,1576,1276711,5843186,7119898,857839,626090,226910,8830738,7.3,9.4,-3.4,37.3,217.8,0.2,227.2,-3.2,262.4,225.1,27.9,665.7,416.8,38.2,2587.3,587.1,55.9,1229.0,122.0,162.5,1435.4,140.6
Austria,2020,39,5,216,221,235,425,656,1316,1539,1276711,5843186,7119898,857839,626090,226910,8830738,4.7,6.0,-1.0,38.0,222.1,-6.1,228.1,-7.1,291.0,249.6,-14.6,718.0,449.6,-24.6,2674.1,606.8,49.2,1305.9,10.1,171.1,1511.2,27.8
Austria,2020,40,9,221,230,269,445,649,1363,1594,1276711,5843186,7119898,857839,626090,226910,8830738,5.2,6.7,2.3,39.1,228.7,-7.7,235.4,-5.4,274.9,235.8,33.2,699.5,437.9,7.1,2875.2,652.4,-3.4,1326.1,36.9,174.3,1539.2,54.8
Austria,2020,41,8,231,239,243,479,669,1391,1631,1276711,5843186,7119898,857839,626090,226910,8830738,4.5,5.7,2.3,36.8,214.8,16.2,220.5,18.5,274.9,235.9,7.1,697.8,436.9,42.1,3004.2,681.7,-12.7,1354.4,36.6,175.9,1552.9,78.1
Austria,2020,42,11,217,228,259,479,659,1397,1626,1276711,5843186,7119898,857839,626090,226910,8830738,3.7,4.7,6.3,34.6,201.9,15.1,206.6,21.4,270.9,232.4,26.6,718.3,449.7,29.3,2742.1,622.2,36.8,1304.3,92.7,168.6,1488.8,137.2
Austria,2020,43,6,241,247,254,530,755,1539,1788,1276711,5843186,7119898,857839,626090,226910,8830738,4.7,6.0,-0.0,38.9,227.1,13.9,233.1,13.9,270.1,231.7,22.3,689.0,431.4,98.6,2835.1,643.3,111.7,1306.4,232.6,171.9,1517.9,270.1
Austria,2020,44,5,241,246,281,569,807,1657,1905,1276711,5843186,7119898,857839,626090,226910,8830738,3.1,4.0,1.0,37.4,218.5,22.5,222.5,23.5,275.0,235.9,45.1,728.8,456.3,112.7,2943.1,667.8,139.2,1360.0,297.0,176.5,1558.9,346.1
Austria,2020,45,5,251,256,290,661,807,1758,2015,1276711,5843186,7119898,857839,626090,226910,8830738,4.5,5.7,-0.7,37.3,217.8,33.2,223.5,32.5,280.2,240.3,49.7,691.8,433.1,227.9,2866.3,650.4,156.6,1323.9,434.1,172.7,1524.9,490.1
Austria,2020,46,9,216,225,338,699,1034,2071,2298,1276711,5843186,7119898,857839,626090,226910,8830738,3.9,5.0,4.0,36.6,213.8,2.2,218.8,6.2,282.1,242.0,96.0,741.2,464.1,234.9,2854.5,647.7,386.3,1353.8,717.2,175.4,1549.2,748.8
Austria,2020,47,5,291,296,309,770,1050,2129,2425,1276711,5843186,7119898,857839,626090,226910,8830738,6.6,8.4,-3.4,37.4,218.8,72.2,227.2,68.8,294.1,252.3,56.7,731.3,457.8,312.2,2856.2,648.1,401.9,1358.2,770.8,176.8,1561.0,864.0
Austria,2020,48,7,255,262,321,781,1089,2191,2453,1276711,5843186,7119898,857839,626090,226910,8830738,5.2,6.7,0.3,35.1,205.2,49.8,211.9,50.1,290.9,249.6,71.4,724.5,453.6,327.4,2936.0,666.2,422.8,1369.4,821.6,176.3,1556.9,896.1
Austria,2020,49,6,280,286,372,743,1160,2275,2562,1276711,5843186,7119898,857839,626090,226910,8830738,5.0,6.4,-0.4,39.2,229.0,51.0,235.4,50.6,283.7,243.3,128.7,756.9,473.9,269.1,3131.5,710.6,449.4,1427.8,847.2,185.6,1639.1,922.9
Austria,2020,50,9,298,307,344,768,1071,2183,2491,1276711,5843186,7119898,857839,626090,226910,8830738,5.8,7.4,1.6,37.4,218.5,79.5,225.8,81.2,294.1,252.3,91.7,764.7,478.8,289.2,3055.8,693.4,377.6,1424.5,758.5,184.1,1625.7,865.3
Austria,2020,51,8,257,265,316,696,996,2008,2274,1276711,5843186,7119898,857839,626090,226910,8830738,5.0,6.4,1.6,37.8,221.1,35.9,227.5,37.5,280.9,241.0,75.0,756.8,473.8,222.2,3174.2,720.3,275.7,1435.0,573.0,185.5,1637.8,636.2
Austria,2020,52,6,233,239,315,674,911,1900,2141,1276711,5843186,7119898,857839,626090,226910,8830738,4.7,6.0,-0.0,37.9,221.4,11.6,227.5,11.5,312.2,267.8,47.2,741.9,464.5,209.5,3228.8,732.6,178.4,1465.0,435.0,188.8,1667.1,473.9
Austria,2021,1,6,224,230,290,612,828,1730,1960,1280269,5810248,7090517,885731,630514,227992,8834756,5.2,6.7,-0.7,40.8,237.3,-13.3,244.0,-14.0,347.0,307.3,-17.3,913.3,575.8,36.2,3664.7,835.5,-7.5,1718.7,11.3,216.8,1915.5,44.5
Austria,2021,2,5,240,245,307,575,831,1713,1958,1280269,5810248,7090517,885731,630514,227992,8834756,6.0,7.7,-2.7,41.5,240.9,-0.9,248.6,-3.6,346.0,306.5,0.5,933.7,588.7,-13.7,3869.3,882.2,-51.2,1777.4,-64.4,223.8,1977.3,-19.3
Austria,2021,3,4,234,238,311,560,899,1770,2008,1280269,5810248,7090517,885731,630514,227992,8834756,4.5,5.7,-1.7,40.6,235.7,-1.7,241.4,-3.4,314.1,278.2,32.8,863.2,544.2,15.8,3601.7,821.2,77.8,1643.6,126.4,208.4,1841.2,166.8
Austria,2021,4,3,240,243,264,584,857,1705,1948,1280269,5810248,7090517,885731,630514,227992,8834756,5.8,7.4,-4.4,39.2,227.8,12.2,235.1,7.9,320.6,284.0,-20.0,806.5,508.5,75.5,3573.4,814.7,42.3,1607.2,97.8,203.8,1800.7,147.3
Austria,2021,5,8,243,251,264,561,790,1615,1866,1280269,5810248,7090517,885731,630514,227992,8834756,8.1,10.4,-2.4,41.3,239.9,3.1,250.3,0.7,328.6,291.1,-27.1,882.5,556.4,4.6,3696.0,842.7,-52.7,1690.2,-75.2,214.5,1895.2,-29.2
Austria,2021,6,5,251,256,251,542,709,1502,1758,1280269,5810248,7090517,885731,630514,227992,8834756,5.8,7.4,-2.4,43.7,254.1,-3.1,261.5,-5.5,324.6,287.5,-36.5,874.9,551.6,-9.6,3618.9,825.1,-116.1,1664.3,-162.3,213.0,1882.0,-124.0
Austria,2021,7,5,237,242,266,495,716,1477,1719,1280269,5810248,7090517,885731,630514,227992,8834756,3.9,5.0,-0.0,40.8,237.0,0.0,242.0,-0.0,336.1,297.7,-31.7,827.7,521.9,-26.9,3549.9,809.3,-93.3,1629.0,-152.0,207.0,1829.2,-110.2
Austria,2021,8,8,241,249,239,477,699,1415,1664,1280269,5810248,7090517,885731,630514,227992,8834756,5.5,7.0,1.0,40.9,237.6,3.4,244.7,4.3,327.7,290.3,-51.3,835.7,526.9,-49.9,3637.2,829.3,-130.3,1646.4,-231.4,209.2,1848.6,-184.6
Austria,2021,9,9,237,246,259,468,608,1335,1581,1280269,5810248,7090517,885731,630514,227992,8834756,7.9,10.1,-1.1,41.1,238.9,-1.9,249.0,-3.0,341.0,302.1,-43.1,840.4,529.9,-61.9,3514.1,801.2,-193.2,1633.1,-298.1,208.2,1839.1,-258.1
Austria,2021,10,5,236,241,278,496,726,1500,1741,1280269,5810248,7090517,885731,630514,227992,8834756,7.9,10.1,-5.1,39.5,229.7,6.3,239.8,1.2,312.0,276.4,1.6,870.8,549.1,-53.1,3442.8,784.9,-58.9,1610.4,-110.4,204.7,1808.3,-67.3
Austria,2021,11,6,242,249,269,472,693,1434,1684,1280269,5810248,7090517,885731,630514,227992,8834756,4.5,5.7,0.3,39.4,229.1,12.9,234.8,13.2,334.1,295.9,-26.9,820.0,517.0,-45.0,3353.6,764.6,-71.6,1577.5,-143.5,200.4,1770.9,-86.9
Austria,2021,12,6,229,236,265,464,674,1403,1641,1280269,5810248,7090517,885731,630514,227992,8834756,5.0,6.4,-0.4,37.8,219.9,9.1,226.3,8.7,309.7,274.3,-9.3,703.9,443.8,20.2,3077.9,701.7,-27.7,1419.9,-16.9,182.1,1608.7,32.3
Austria,2021,13,6,237,244,283,496,726,1505,1750,1280269,5810248,7090517,885731,630514,227992,8834756,5.0,6.4,-0.4,38.7,224.8,12.2,231.2,11.8,311.0,275.4,7.6,743.2,468.6,27.4,3108.6,708.7,17.3,1452.8,52.2,186.3,1646.4,103.6
Belgium,2020,1,10,320,330,358,587,975,1920,2251,1933092,7338243,9271335,1186346,704191,336143,11498017,5.5,10.6,-0.6,45.1,330.7,-10.7,341.4,-11.4,325.0,385.5,-27.5,943.9,664.7,-77.7,3277.7,1101.8,-126.8,2152.0,-232.0,212.0,2437.3,-186.3
Belgium,2020,2,12,335,347,372,601,1093,2066,2415,1933092,7338243,9271335,1186346,704191,336143,11498017,4.6,9.0,3.0,44.5,326.4,8.6,335.4,11.6,321.7,381.7,-9.7,955.3,672.7,-71.7,3443.0,1157.4,-64.4,2211.7,-145.7,216.4,2488.4,-73.4
Belgium,2020,3,13,300,313,411,580,1032,2023,2338,1933092,7338243,9271335,1186346,704191,336143,11498017,5.9,11.3,1.7,43.0,315.5,-15.5,326.8,-13.8,350.8,416.2,-5.2,912.5,642.6,-62.6,3347.3,1125.2,-93.2,2184.0,-161.0,213.3,2452.8,-114.8
Belgium,2020,4,15,307,322,362,567,972,1901,2224,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,5.0,44.7,328.1,-21.1,338.1,-16.1,311.0,369.0,-7.0,950.8,669.6,-102.6,3418.1,1149.0,-177.0,2187.5,-286.5,214.6,2467.9,-243.9
Belgium,2020,5,6,349,355,366,631,1030,2027,2384,1933092,7338243,9271335,1186346,704191,336143,11498017,7.4,14.3,-8.3,45.9,336.7,12.3,351.0,4.0,336.3,398.9,-32.9,980.4,690.4,-59.4,3630.7,1220.4,-190.4,2309.8,-282.8,226.0,2598.4,-214.4
Belgium,2020,6,9,317,326,366,580,916,1862,2189,1933092,7338243,9271335,1186346,704191,336143,11498017,6.9,13.3,-4.3,43.5,319.4,-2.4,332.8,-6.8,344.7,409.0,-43.0,963.4,678.4,-98.4,3544.0,1191.3,-275.3,2278.7,-416.7,221.9,2551.7,-362.7
Belgium,2020,7,10,341,351,378,608,995,1981,2334,1933092,7338243,9271335,1186346,704191,336143,11498017,6.4,12.3,-2.3,47.6,349.3,-8.3,361.7,-10.7,325.5,386.1,-8.1,965.5,679.9,-71.9,3536.7,1188.8,-193.8,2254.9,-273.9,222.4,2557.5,-223.5
Belgium,2020,8,10,326,336,386,599,1006,1991,2329,1933092,7338243,9271335,1186346,704191,336143,11498017,6.9,13.3,-3.3,43.8,321.8,4.2,335.1,0.9,320.6,380.3,5.7,965.1,679.6,-80.6,3456.8,1162.0,-156.0,2221.9,-230.9,217.4,2499.9,-170.9
Belgium,2020,9,8,285,293,368,618,991,1977,2271,1933092,7338243,9271335,1186346,704191,336143,11498017,8.8,17.0,-9.0,48.0,352.0,-67.0,369.0,-76.0,337.2,400.0,-32.0,989.3,696.6,-78.6,3561.1,1197.0,-206.0,2293.7,-316.7,226.5,2604.2,-333.2
Belgium,2020,10,7,310,317,360,568,985,1913,2231,1933092,7338243,9271335,1186346,704191,336143,11498017,7.6,14.6,-7.6,44.4,325.7,-15.7,340.4,-23.4,334.2,396.5,-36.5,987.2,695.2,-127.2,3452.9,1160.7,-175.7,2252.3,-339.3,220.6,2536.0,-305.0
Belgium,2020,11,11,336,347,362,595,959,1916,2264,1933092,7338243,9271335,1186346,704191,336143,11498017,5.7,11.0,0.0,41.6,305.1,30.9,316.1,30.9,318.7,378.1,-16.1,915.5,644.7,-49.7,3272.8,1100.1,-141.1,2122.9,-206.9,207.4,2384.9,-120.9
Belgium,2020,12,8,351,359,439,694,1091,2224,2585,1933092,7338243,9271335,1186346,704191,336143,11498017,5.7,11.0,-3.0,44.7,328.1,22.9,339.0,20.0,303.3,359.8,79.2,897.3,631.8,62.2,3062.4,1029.4,61.6,2021.0,203.0,200.8,2308.9,276.1
Belgium,2020,13,7,342,349,518,920,1442,2880,3231,1933092,7338243,9271335,1186346,704191,336143,11498017,3.8,7.3,-0.3,42.6,312.5,29.5,319.8,29.2,310.0,367.7,150.3,843.6,594.1,325.9,2928.3,984.3,457.7,1946.1,933.9,192.8,2216.3,1014.7
Belgium,2020,14,10,405,415,583,1145,1916,3644,4061,1933092,7338243,9271335,1186346,704191,336143,11498017,5.7,11.0,-1.0,42.8,313.8,91.2,324.8,90.2,289.9,343.9,239.1,839.2,590.9,554.1,2747.0,923.4,992.6,1858.2,1785.8,185.8,2136.3,1924.7
Belgium,2020,15,6,421,427,543,1234,2123,3900,4328,1933092,7338243,9271335,1186346,704191,336143,11498017,5.7,11.0,-5.0,43.6,320.1,100.9,331.1,95.9,283.6,336.4,206.6,753.4,530.5,703.5,2670.9,897.8,1225.2,1764.7,2135.3,178.3,2050.2,2277.8
Belgium,2020,16,5,338,343,530,997,1867,3394,3738,1933092,7338243,9271335,1186346,704191,336143,11498017,6.0,11.6,-6.6,40.5,297.2,40.8,308.8,34.2,294.2,349.0,181.0,798.0,562.0,435.0,2561.4,861.0,1006.0,1772.0,1622.0,177.1,2035.9,1702.1
Belgium,2020,17,4,342,346,425,814,1484,2723,3070,1933092,7338243,9271335,1186346,704191,336143,11498017,3.8,7.3,-3.3,42.4,310.8,31.2,318.1,27.9,286.6,340.0,85.0,797.6,561.7,252.3,2584.4,868.7,615.3,1770.5,952.5,177.7,2043.6,1026.4
Belgium,2020,18,8,293,301,375,650,1117,2142,2445,1933092,7338243,9271335,1186346,704191,336143,11498017,6.7,13.0,-5.0,40.9,300.2,-7.2,313.1,-12.1,299.0,354.7,20.3,765.7,539.2,110.8,2513.1,844.8,272.2,1738.7,403.3,174.6,2007.2,437.8
Belgium,2020,19,6,304,310,364,647,1084,2095,2407,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,-4.0,42.7,313.1,-9.1,323.1,-13.1,281.3,333.7,30.3,803.4,565.7,81.3,2518.7,846.6,237.4,1746.0,349.0,176.1,2024.8,382.2
Belgium,2020,20,8,303,311,331,543,872,1746,2058,1933092,7338243,9271335,1186346,704191,336143,11498017,5.7,11.0,-3.0,40.7,298.5,4.5,309.5,1.5,292.3,346.8,-15.8,761.8,536.4,6.6,2592.7,871.5,0.5,1754.8,-8.8,175.6,2018.9,39.1
Belgium,2020,21,8,300,308,315,523,952,1790,2099,1933092,7338243,9271335,1186346,704191,336143,11498017,8.3,16.0,-8.0,43.0,315.5,-15.5,331.4,-23.4,271.5,322.0,-7.0,759.5,534.8,-11.8,2552.1,857.9,94.1,1714.7,75.3,174.1,2002.1,96.9
Belgium,2020,22,4,317,321,313,473,892,1678,2000,1933092,7338243,9271335,1186346,704191,336143,11498017,4.8,9.3,-5.3,41.4,303.5,13.5,312.8,8.2,276.5,328.1,-15.1,801.0,564.0,-91.0,2412.7,811.0,81.0,1703.1,-25.1,171.6,1972.6,27.4
Belgium,2020,23,7,262,270,306,463,779,1548,1819,1933092,7338243,9271335,1186346,704191,336143,11498017,5.0,9.6,-2.6,39.7,291.2,-29.2,300.8,-31.8,259.6,307.9,-1.9,725.1,510.6,-47.6,2385.0,801.7,-22.7,1620.3,-72.3,163.5,1879.6,-60.6
Belgium,2020,24,8,302,310,316,505,781,1602,1913,1933092,7338243,9271335,1186346,704191,336143,11498017,5.5,10.6,-2.6,39.5,289.5,12.5,300.2,9.8,266.3,315.9,0.1,714.2,502.9,2.1,2240.9,753.3,27.7,1572.0,30.0,159.4,1832.3,80.7
Belgium,2020,25,5,266,271,305,474,781,1560,1831,1933092,7338243,9271335,1186346,704191,336143,11498017,6.2,12.0,-7.0,38.1,279.2,-13.2,291.2,-20.2,289.4,343.3,-38.3,758.0,533.8,-59.8,2451.9,824.2,-43.2,1701.3,-141.3,169.4,1948.1,-117.1
Belgium,2020,26,4,294,298,367,506,809,1682,1981,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,-6.0,42.6,312.8,-18.8,322.8,-24.8,293.0,347.6,19.4,717.6,505.3,0.7,2380.1,800.0,9.0,1653.0,29.0,168.1,1933.2,47.8
Belgium,2020,27,7,284,291,297,446,746,1489,1781,1933092,7338243,9271335,1186346,704191,336143,11498017,9.5,18.3,-11.3,41.6,305.5,-21.5,323.8,-32.8,287.0,340.5,-43.5,776.5,546.8,-100.8,2444.3,821.6,-75.6,1709.0,-220.0,173.0,1989.2,-208.2
Belgium,2020,28,5,281,286,306,435,678,1419,1706,1933092,7338243,9271335,1186346,704191,336143,11498017,7.7,15.0,-10.0,40.6,297.8,-16.8,312.8,-26.8,273.2,324.2,-18.2,684.4,481.9,-46.9,2261.9,760.3,-82.3,1566.4,-147.4,159.9,1838.4,-132.4
Belgium,2020,29,15,285,300,314,487,768,1569,1870,1933092,7338243,9271335,1186346,704191,336143,11498017,7.1,13.6,1.4,40.6,298.2,-13.2,311.8,-11.8,290.8,344.9,-30.9,720.5,507.4,-20.4,2360.9,793.6,-25.6,1645.9,-76.9,166.6,1915.2,-45.2
Belgium,2020,30,6,287,293,316,457,759,1532,1826,1933092,7338243,9271335,1186346,704191,336143,11498017,6.2,12.0,-6.0,45.5,334.0,-47.0,346.0,-53.0,300.0,355.9,-39.9,784.8,552.7,-95.7,2725.5,916.1,-157.1,1824.7,-292.7,184.8,2125.4,-299.4
Belgium,2020,31,9,290,299,326,528,813,1667,1967,1933092,7338243,9271335,1186346,704191,336143,11498017,5.8,11.3,-2.3,39.7,291.2,-1.2,302.5,-3.5,280.5,332.7,-6.7,730.3,514.2,13.8,2562.8,861.5,-48.5,1708.4,-41.4,171.0,1966.3,0.7
Belgium,2020,32,7,285,292,339,560,864,1763,2056,1933092,7338243,9271335,1186346,704191,336143,11498017,3.8,7.3,-0.3,42.7,313.5,-28.5,320.8,-28.8,263.3,312.4,26.6,692.6,487.7,72.3,2382.0,800.7,63.3,1600.8,162.2,163.5,1879.8,176.2
Belgium,2020,33,13,374,387,451,740,1321,2512,2900,1933092,7338243,9271335,1186346,704191,336143,11498017,7.7,15.0,-2.0,39.4,288.8,85.2,303.8,83.2,265.7,315.3,135.7,705.1,496.5,243.5,2250.8,756.6,564.4,1568.4,943.6,159.3,1831.6,1068.4
Belgium,2020,34,6,332,338,363,550,981,1894,2233,1933092,7338243,9271335,1186346,704191,336143,11498017,6.7,13.0,-7.0,40.3,295.5,36.5,308.5,29.5,271.2,321.8,41.2,726.7,511.7,38.3,2364.7,794.9,186.1,1628.4,265.6,164.8,1894.3,338.7
Belgium,2020,35,10,278,288,314,517,771,1602,1891,1933092,7338243,9271335,1186346,704191,336143,11498017,7.7,15.0,-5.0,40.8,299.2,-21.2,314.1,-26.1,290.6,344.7,-30.7,733.2,516.3,0.7,2385.5,801.9,-30.9,1663.0,-61.0,168.3,1934.6,-43.6
Belgium,2020,36,7,329,336,309,483,783,1575,1912,1933092,7338243,9271335,1186346,704191,336143,11498017,6.4,12.3,-5.3,40.5,296.8,32.2,309.1,26.9,264.1,313.4,-4.4,735.1,517.6,-34.6,2364.9,794.9,-11.9,1625.9,-50.9,164.7,1893.3,18.7
Belgium,2020,37,8,297,305,327,463,736,1526,1832,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,-2.0,38.0,278.6,18.4,288.5,16.5,276.7,328.2,-1.2,693.9,488.6,-25.6,2304.0,774.5,-38.5,1591.4,-65.4,159.8,1837.6,-5.6
Belgium,2020,38,9,293,302,362,491,864,1717,2020,1933092,7338243,9271335,1186346,704191,336143,11498017,7.6,14.6,-5.6,41.2,302.2,-9.2,316.8,-14.8,284.5,337.6,24.4,743.1,523.3,-32.3,2427.3,815.9,48.1,1676.8,40.2,169.6,1950.4,69.6
Belgium,2020,39,7,311,318,322,491,810,1623,1942,1933092,7338243,9271335,1186346,704191,336143,11498017,6.5,12.6,-5.6,40.0,293.2,17.8,305.8,12.2,283.7,336.6,-14.6,724.7,510.4,-19.4,2400.9,807.0,3.0,1654.0,-31.0,166.7,1916.4,25.6
Belgium,2020,40,5,279,284,331,530,792,1653,1938,1933092,7338243,9271335,1186346,704191,336143,11498017,7.4,14.3,-9.3,42.0,308.1,-29.1,322.4,-38.4,287.1,340.6,-9.6,725.7,511.1,18.9,2606.8,876.3,-84.3,1727.9,-74.9,174.5,2006.3,-68.3
Belgium,2020,41,7,306,313,375,549,845,1769,2084,1933092,7338243,9271335,1186346,704191,336143,11498017,4.1,8.0,-1.0,42.1,309.1,-3.1,317.1,-4.1,293.2,347.8,27.2,783.2,551.5,-2.5,2534.8,852.0,-7.0,1751.4,17.6,175.9,2022.6,61.4
Belgium,2020,42,5,322,327,366,606,870,1842,2171,1933092,7338243,9271335,1186346,704191,336143,11498017,5.8,11.3,-6.3,39.1,287.2,34.8,298.5,28.5,287.0,340.5,25.5,768.7,541.3,64.7,2547.9,856.5,13.5,1738.3,103.7,173.3,1992.0,179.0
Belgium,2020,43,5,340,345,375,734,1187,2296,2642,1933092,7338243,9271335,1186346,704191,336143,11498017,5.5,10.6,-5.6,41.0,300.8,39.2,311.5,33.5,284.5,337.5,37.5,775.8,546.3,187.7,2469.2,830.0,357.0,1713.8,582.2,172.4,1982.4,659.6
Belgium,2020,44,8,368,376,525,972,1433,2930,3307,1933092,7338243,9271335,1186346,704191,336143,11498017,3.4,6.6,1.4,38.8,284.5,83.5,291.2,84.8,288.9,342.7,182.3,726.7,511.7,460.3,2456.9,825.9,607.1,1680.3,1249.7,167.7,1928.0,1379.0
Belgium,2020,45,12,386,398,592,997,1730,3319,3719,1933092,7338243,9271335,1186346,704191,336143,11498017,8.4,16.3,-4.3,39.9,292.8,93.2,309.1,88.9,292.1,346.6,245.4,744.1,524.0,473.0,2613.8,878.6,851.4,1749.2,1569.8,175.1,2013.3,1705.7
Belgium,2020,46,6,388,394,492,947,1625,3064,3459,1933092,7338243,9271335,1186346,704191,336143,11498017,6.9,13.3,-7.3,39.5,290.2,97.8,303.5,90.5,269.8,320.1,171.9,786.2,553.6,393.4,2746.5,923.2,701.8,1796.9,1267.1,178.6,2054.0,1405.0
Belgium,2020,47,7,358,365,502,886,1448,2836,3202,1933092,7338243,9271335,1186346,704191,336143,11498017,4.8,9.3,-2.3,40.7,298.8,59.2,308.1,56.9,288.5,342.2,159.8,813.5,572.8,313.2,2868.1,964.1,483.9,1879.1,956.9,186.0,2138.6,1063.4
Belgium,2020,48,3,351,354,487,758,1315,2560,2915,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,-7.0,43.0,315.8,35.2,325.8,28.2,300.6,356.6,130.4,820.2,577.6,180.4,2700.5,907.8,407.2,1842.0,718.0,184.5,2121.5,793.5
Belgium,2020,49,9,356,365,427,696,1229,2352,2718,1933092,7338243,9271335,1186346,704191,336143,11498017,5.2,10.0,-1.0,42.3,310.5,45.5,320.4,44.6,310.5,368.4,58.6,828.0,583.1,112.9,2980.9,1002.0,227.0,1953.5,398.5,193.3,2222.5,495.5
Belgium,2020,50,7,361,368,426,729,1275,2430,2799,1933092,7338243,9271335,1186346,704191,336143,11498017,7.1,13.6,-6.6,43.3,317.4,43.6,331.1,36.9,326.8,387.6,38.4,858.7,604.7,124.3,2990.5,1005.2,269.8,1997.6,432.4,198.0,2276.7,522.3
Belgium,2020,51,5,313,318,418,746,1279,2443,2763,1933092,7338243,9271335,1186346,704191,336143,11498017,6.0,11.6,-6.6,42.7,313.1,-0.1,324.8,-6.8,328.3,389.5,28.5,873.6,615.2,130.8,3075.4,1033.8,245.2,2038.5,404.5,200.9,2310.3,452.7
Belgium,2020,52,3,299,302,414,650,1265,2329,2633,1933092,7338243,9271335,1186346,704191,336143,11498017,6.2,12.0,-9.0,42.2,309.5,-10.5,321.4,-19.4,332.4,394.3,19.7,840.0,591.5,58.5,3024.0,1016.5,248.5,2002.3,326.7,197.5,2270.8,362.2
Belgium,2021,1,1,289,290,384,672,1121,2177,2467,1923909,7315348,9239257,1206561,721884,340883,11508587,5.5,10.6,-9.6,45.1,329.7,-40.7,340.3,-50.3,325.0,392.1,-8.1,943.9,681.4,-9.4,3277.7,1117.3,3.7,2190.8,-13.8,212.0,2439.6,27.4
Belgium,2021,2,3,303,306,356,653,1086,2095,2401,1923909,7315348,9239257,1206561,721884,340883,11508587,4.6,8.9,-5.9,44.5,325.4,-22.4,334.3,-28.3,321.7,388.2,-32.2,955.3,689.6,-36.6,3443.0,1173.7,-87.7,2251.4,-156.4,216.4,2490.7,-89.7
Belgium,2021,3,7,304,311,385,658,1080,2123,2434,1923909,7315348,9239257,1206561,721884,340883,11508587,5.9,11.3,-4.3,43.0,314.5,-10.5,325.7,-14.7,350.8,423.3,-38.3,912.5,658.7,-0.7,3347.3,1141.1,-61.1,2223.1,-100.1,213.3,2455.1,-21.1
Belgium,2021,4,12,321,333,388,669,1042,2099,2432,1923909,7315348,9239257,1206561,721884,340883,11508587,5.2,9.9,2.1,44.7,327.1,-6.1,337.0,-4.0,311.0,375.3,12.7,950.8,686.4,-17.4,3418.1,1165.2,-123.2,2226.8,-127.8,214.6,2470.2,-38.2
Belgium,2021,5,6,288,294,356,634,989,1979,2273,1923909,7315348,9239257,1206561,721884,340883,11508587,7.4,14.2,-8.2,45.9,335.7,-47.7,349.9,-55.9,336.3,405.7,-49.7,980.4,707.7,-73.7,3630.7,1237.7,-248.7,2351.1,-372.1,226.0,2600.8,-327.8
Belgium,2021,6,7,268,275,355,562,1030,1947,2222,1923909,7315348,9239257,1206561,721884,340883,11508587,6.9,13.2,-6.2,43.5,318.5,-50.5,331.7,-56.7,344.7,415.9,-60.9,963.4,695.4,-133.4,3544.0,1208.1,-178.1,2319.5,-372.5,221.9,2554.1,-332.1
Belgium,2021,7,5,297,302,375,620,1013,2008,2310,1923909,7315348,9239257,1206561,721884,340883,11508587,6.4,12.2,-7.2,47.6,348.3,-51.3,360.5,-58.5,325.5,392.7,-17.7,965.5,697.0,-77.0,3536.7,1205.6,-192.6,2295.3,-287.3,222.4,2559.8,-249.8
Belgium,2021,8,5,290,295,369,543,930,1842,2137,1923909,7315348,9239257,1206561,721884,340883,11508587,6.9,13.2,-8.2,43.8,320.8,-30.8,334.0,-39.0,320.6,386.8,-17.8,965.1,696.7,-153.7,3456.8,1178.4,-248.4,2261.9,-419.9,217.4,2502.2,-365.2
Belgium,2021,9,5,252,257,355,579,811,1745,2002,1923909,7315348,9239257,1206561,721884,340883,11508587,8.8,16.9,-11.9,48.0,350.9,-98.9,367.8,-110.8,337.2,406.8,-51.8,989.3,714.1,-135.1,3561.1,1213.9,-402.9,2334.9,-589.9,226.5,2606.5,-604.5
Belgium,2021,10,3,279,282,360,610,891,1861,2143,1923909,7315348,9239257,1206561,721884,340883,11508587,7.6,14.6,-11.6,44.4,324.7,-45.7,339.3,-57.3,334.2,403.2,-43.2,987.2,712.6,-102.6,3452.9,1177.0,-286.0,2292.9,-431.9,220.6,2538.3,-395.3
